ADUANA DE SALIDA;FECHA;EXPORTADOR;PAIS DE DESTINO;CONTINENTE;VALOR
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;KOREA;ASIA;$73,800.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;KOREA;ASIA;$51,300.00
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$125.37
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$2,507.46
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$168.78
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$4,899.87
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$53.02
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$5,301.90
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$234.98
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$4,112.34
MARITIMA CALLAO;DICIEMBRE;CENTRAL DE ORGANIZACIONES PRODUCTORAS DE;KOREA;ASIA;$13,903.14
MARITIMA CALLAO;DICIEMBRE;PRODUCTOS NAUSTRALIASTRIAUSTRALIARALES DE EXPORTACION S.A.;KOREA;ASIA;$197,380.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;KOREA;ASIA;$51,300.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;KOREA;ASIA;$58,225.00
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;KOREA;ASIA;$51,300.00
MARITIMA CALLAO;DICIEMBRE;MINERA YANACOCHA S.R.L.;KOREA;ASIA;$8,834,317.68
MARITIMA CALLAO;DICIEMBRE;HUERTO MIK S.A.C.;MEXICO;AMERICA DEL NORTE;$6,453.20
MARITIMA CALLAO;DICIEMBRE;HUERTO MIK S.A.C.;MEXICO;AMERICA DEL NORTE;$62,940.80
MARITIMA CALLAO;DICIEMBRE;EL PEDREGAL S.A;MEXICO;AMERICA DEL NORTE;$47,600.00
MARITIMA CALLAO;DICIEMBRE;PERUVIAN NAUSTRALIASTRIAUSTRALIARE S & S S.A.C.;MEXICO;AMERICA DEL NORTE;$32,940.00
MARITIMA CALLAO;DICIEMBRE;LINKSOLUTIONS SOCIEDAD ANONIMA ABIERTA;MEXICO;AMERICA DEL NORTE;$6,937.21
MARITIMA CALLAO;DICIEMBRE;LINKSOLUTIONS SOCIEDAD ANONIMA ABIERTA;MEXICO;AMERICA DEL NORTE;$9,482.29
MARITIMA CALLAO;DICIEMBRE;VULCO PERU S.A.;MEXICO;AMERICA DEL NORTE;$645.12
MARITIMA CALLAO;DICIEMBRE;VULCO PERU S.A.;MEXICO;AMERICA DEL NORTE;$18.34
MARITIMA CALLAO;DICIEMBRE;VULCO PERU S.A.;MEXICO;AMERICA DEL NORTE;$157.99
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;MEXICO;AMERICA DEL NORTE;$35,633.16
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;MEXICO;AMERICA DEL NORTE;$35,041.69
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;MEXICO;AMERICA DEL NORTE;$35,020.53
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;MEXICO;AMERICA DEL NORTE;$34,760.84
MARITIMA CALLAO;DICIEMBRE;OPP FILM S.A.;MEXICO;AMERICA DEL NORTE;$35,250.99
MARITIMA CALLAO;DICIEMBRE;PIERIPLAST S.A.C.;MEXICO;AMERICA DEL NORTE;$3,453.88
MARITIMA CALLAO;DICIEMBRE;PIERIPLAST S.A.C.;MEXICO;AMERICA DEL NORTE;$957.34
MARITIMA CALLAO;DICIEMBRE;PIERIPLAST S.A.C.;MEXICO;AMERICA DEL NORTE;$7,208.53
MARITIMA CALLAO;DICIEMBRE;PIERIPLAST S.A.C.;MEXICO;AMERICA DEL NORTE;$2,890.36
MARITIMA CALLAO;DICIEMBRE;PIERIPLAST S.A.C.;MEXICO;AMERICA DEL NORTE;$2,334.92
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$2,862.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$10,180.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$29,020.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$900.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$7,940.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$27,655.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$6,336.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$3,719.10
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$2,194.50
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;MEXICO;AMERICA DEL NORTE;$14,361.60
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,902.42
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$2,548.78
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$849.32
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$321.04
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$13,104.01
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,179.72
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$20,261.86
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$452.05
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$2,601.61
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$2,184.67
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$978.35
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$968.84
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$238.86
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,102.67
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$5,978.79
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$862.53
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$379.96
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$1,399.56
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$891.79
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$4,925.27
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$1,688.49
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,444.03
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$188.02
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$4,503.45
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$91.31
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$1,920.18
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$1,431.50
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$192.30
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$502.36
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,524.49
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$15,196.40
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$204.57
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$1,355.42
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$818.28
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,821.96
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$14,407.21
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$818.28
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,277.01
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,364.05
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$2,251.32
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,523.27
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$587.62
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$17,681.58
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$2,851.23
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$613.71
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,559.85
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$451.81
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,821.96
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$15,325.13
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$1,603.15
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$4,368.00
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$17,681.58
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$818.28
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$10,094.36
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$3,729.30
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$17,681.58
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$1,092.34
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$2,997.83
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$818.28
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$10,664.91
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$2,334.63
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$17,681.58
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$4,496.74
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$818.28
MARITIMA CALLAO;DICIEMBRE;PERI - PERUANA SAC;MEXICO;AMERICA DEL NORTE;$349.89
MARITIMA CALLAO;DICIEMBRE;S & M FOODS SOCIEDAD ANONIMA CERRADA - S;MEXICO;AMERICA DEL NORTE;$29,498.00
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAL AND MINING SOLUTION S.A.C.;NICARAGUA;AMERICA DEL NORTE;$3,200.00
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAL AND MINING SOLUTION S.A.C.;NICARAGUA;AMERICA DEL NORTE;$1,250.00
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAL AND MINING SOLUTION S.A.C.;NICARAGUA;AMERICA DEL NORTE;$280.00
MARITIMA CALLAO;DICIEMBRE;INDUSTRIAL AND MINING SOLUTION S.A.C.;NICARAGUA;AMERICA DEL NORTE;$2,100.00
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$592.90
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$423.50
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$84.70
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$58.43
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$33.39
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$33.39
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$58.43
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$33.39
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$33.39
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$3,297.35
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$129.83
MARITIMA CALLAO;DICIEMBRE;DISTRIBUIDORA GRAFICA SA;NICARAGUA;AMERICA DEL NORTE;$17.68
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,144.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$198.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,152.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$615.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$2,538.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,200.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$2,208.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$2,052.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$4,893.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$540.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$4,000.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$21,120.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$240.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$421.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$3,240.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$777.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$500.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$330.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,320.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$993.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$561.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$462.50
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$630.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,368.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$2,160.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$3,628.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$636.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$806.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$20,400.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$16,200.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$14,700.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$3,800.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,252.79
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$410.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$37.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$350.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$266.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,584.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$2,125.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,512.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$950.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$4,374.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$825.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$292.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$396.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$734.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$441.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$453.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$367.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$152.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,663.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$2,296.80
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,296.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$30.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$6,600.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$3,201.60
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$7,700.40
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,500.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$15,960.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,687.20
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$2,280.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$1,260.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
MARITIMA CALLAO;DICIEMBRE;AGROVET MARGENTINAKET S.A;NICARAGUA;AMERICA DEL NORTE;$0.00
AÉREA CALLAO;NOVIEMBRE;LABORAUSTRALIASTRIAORIOS LANSIER S.A.C.;PANAMA;AMERICA DEL NORTE;$1,440.00
AÉREA CALLAO;NOVIEMBRE;LABORAUSTRALIASTRIAORIOS LANSIER S.A.C.;PANAMA;AMERICA DEL NORTE;$6.00
AÉREA CALLAO;NOVIEMBRE;LABORAUSTRALIASTRIAORIOS LANSIER S.A.C.;PANAMA;AMERICA DEL NORTE;$5.00
AÉREA CALLAO;NOVIEMBRE;LABORAUSTRALIASTRIAORIOS LANSIER S.A.C.;PANAMA;AMERICA DEL NORTE;$19.52
AÉREA CALLAO;NOVIEMBRE;LABORAUSTRALIASTRIAORIOS LANSIER S.A.C.;PANAMA;AMERICA DEL NORTE;$2,772.00
AÉREA CALLAO;NOVIEMBRE;LABORAUSTRALIASTRIAORIOS LANSIER S.A.C.;PANAMA;AMERICA DEL NORTE;$3,212.55
AÉREA CALLAO;NOVIEMBRE;LABORAUSTRALIASTRIAORIOS LANSIER S.A.C.;PANAMA;AMERICA DEL NORTE;$14.52
MARITIMA CALLAO;NOVIEMBRE;XIMESA S.A.C.;PANAMA;AMERICA DEL NORTE;$7,124.52
MARITIMA CALLAO;NOVIEMBRE;XIMESA S.A.C.;PANAMA;AMERICA DEL NORTE;$7,124.52
MARITIMA CALLAO;NOVIEMBRE;XIMESA S.A.C.;PANAMA;AMERICA DEL NORTE;$7,124.52
MARITIMA CALLAO;NOVIEMBRE;XIMESA S.A.C.;PANAMA;AMERICA DEL NORTE;$7,124.52
AÉREA CALLAO;DICIEMBRE;OZZY SA;PANAMA;AMERICA DEL NORTE;$367.19
AÉREA CALLAO;DICIEMBRE;OZZY SA;PANAMA;AMERICA DEL NORTE;$543.00
AÉREA CALLAO;DICIEMBRE;OZZY SA;PANAMA;AMERICA DEL NORTE;$989.79
AÉREA CALLAO;DICIEMBRE;OZZY SA;PANAMA;AMERICA DEL NORTE;$1,247.31
AÉREA CALLAO;DICIEMBRE;OZZY SA;PANAMA;AMERICA DEL NORTE;$1,021.86
AÉREA CALLAO;DICIEMBRE;OZZY SA;PANAMA;AMERICA DEL NORTE;$1,014.41
MARITIMA CALLAO;DICIEMBRE;XIMESA S.A.C.;PANAMA;AMERICA DEL NORTE;$7,124.52
MARITIMA CALLAO;DICIEMBRE;XIMESA S.A.C.;PANAMA;AMERICA DEL NORTE;$7,124.52
MARITIMA CALLAO;DICIEMBRE;XIMESA S.A.C.;PANAMA;AMERICA DEL NORTE;$7,124.52
MARITIMA CALLAO;DICIEMBRE;QUIMPAC S.A.;PANAMA;AMERICA DEL NORTE;$22,960.28
MARITIMA CALLAO;DICIEMBRE;MEGAPACK GROUP SOCIEDAD ANONIMA CERRADA;PANAMA;AMERICA DEL NORTE;$4,907.22
